Date,VFV,XIU,ZAG
2016-06-20,41.73818588256836,15.712286949157715,12.159980773925781
2016-06-21,41.87395477294922,15.719959259033203,12.122293472290039
2016-06-22,41.829872131347656,15.719959259033203,12.144906997680664
2016-06-23,42.1384162902832,15.888740539550781,12.114753723144531
2016-06-24,41.450801849365234,15.581862449645996,12.182601928710938
2016-06-27,40.88661193847656,15.351706504821777,12.250619888305664
2016-06-28,41.47725296020508,15.543502807617188,12.250619888305664
2016-06-29,42.01500701904297,15.75064468383789,12.227945327758789
2016-06-30,42.35880661010742,15.773664474487305,12.288411140441895
2016-07-04,42.83484649658203,16.003828048706055,12.3035249710083
2016-07-05,42.411705017089844,15.950124740600586,12.37908935546875
2016-07-06,42.57038497924805,15.957796096801758,12.40932559967041
2016-07-07,42.676170349121094,15.850382804870605,12.401764869689941
2016-07-08,43.46075439453125,15.980807304382324,12.40932559967041
2016-07-11,43.901519775390625,16.11123275756836,12.40932559967041
2016-07-12,43.892723083496094,16.249326705932617,12.326192855834961
2016-07-13,43.725223541259766,16.280019760131836,12.371539115905762
2016-07-14,43.68995666503906,16.310699462890625,12.326192855834961
2016-07-15,43.76930618286133,16.295358657836914,12.273287773132324
2016-07-18,43.892723083496094,16.341394424438477,12.288411140441895
2016-07-19,44.06020736694336,16.341394424438477,12.311078071594238
2016-07-20,44.40401077270508,16.364412307739258,12.280844688415527
2016-07-21,44.27178955078125,16.372081756591797,12.288411140441895
2016-07-22,44.739017486572266,16.433454513549805,12.311078071594238
2016-07-25,44.871253967285156,16.318376541137695,12.3035249710083
2016-07-26,44.77427291870117,16.379751205444336,12.3110933303833
2016-07-27,44.71256637573242,16.364412307739258,12.333828926086426
2016-07-28,44.71256637573242,16.372081756591797,12.348978996276855
2016-07-29,44.43046951293945,16.379751205444336,12.40201187133789
2016-08-02,44.25416564941406,16.249326705932617,12.364130020141602
2016-08-03,44.262969970703125,16.303028106689453,12.348978996276855
2016-08-04,44.11311340332031,16.272340774536133,12.386857986450195
